race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_form_score,connection_score,market_rank,price_band,distance_band,has_sparse_recent_form,model_score,model_rank,raw_model_prob,market_implied_prob,model_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10427226,5,R5 Nibble Nobbys Nuts Hcp (C1),358,Geelong,Australia,Horses - Aus/NZ,,Fast,1343,Good (4),2026-05-01T04:40:00+00:00,7,6,1197105844,4,Power And The Beat,1,Ms L J Meech,Smiley Chan,Cranbourne,59.0,3,g,82.0,84.0,84.0,50.0,50.0,18600.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,10,10,Pace,2,1,1,5.5,1.0,5.5,5.5,0.5,0.5,4.25,0.8,4.25,17.0,2,0,1,16.0,9.0,12.0,11.0,12.0,11.0,FLUC2,1,W,finished,1,1,False,True,6,6,1.0,True,True,84.0,0.6666666666666666,0.3961538461538462,0.5,6.0,9-12,sprint,False,0.6006836406635824,1.0,0.18268034227172444,0.09090909090909091,0.18268034227172444,0.09177125136263353,9.177125136263353,1.0,1.0,11.0,10.0,10.0
10431123,7,R7 Pitcher Partners Newcastle & Hunter Provincial (Bm68),520,Newcastle,Australia,Horses - Aus/NZ,,Fast,1250,Good (4),2026-05-02T05:45:00+00:00,8,8,1197468434,4,Princess Cruizer,8,William A Stanley,P M Perry,Newcastle,56.5,5,m,31.0,84.0,84.0,13.89,41.67,185350.0,36.0,5.0,4.0,6.0,19.0,4.0,13.0,1.0,4.0,0.0,4.0,2.0,21.0,3.0,4.0,0.0,4.0,1.0,1.0,1.0,666331,666331,Off Midfield,6,1,3,4.166666666666667,1.0,2.3333333333333335,3.8,0.2,0.6,2.1,0.1,1.0,29.333333333333332,2,3,5,21.0,9.5,13.0,12.0,12.0,12.0,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,84.0,0.28446115288220547,0.33403225806451614,1.0,3.0,12-20,sprint,False,0.5552185718051564,2.0,0.13830359151910998,0.08333333333333333,0.13830359151910998,0.05497025818577665,5.497025818577665,0.0,1.0,12.0,-1.0,-1.0
10431153,3,R3 Mackays Family Jewellers Hcp (62),328,Donald,Australia,Horses - Aus/NZ,,Fast,2200,Good (3),2026-05-02T03:36:00+00:00,9,7,1197474506,2,Mangione,6,Tom Madden,Nell Carter,Wombelano,59.5,10,g,100.0,100.0,100.0,11.93,41.28,483477.0,109.0,13.0,14.0,18.0,73.0,6.0,20.0,5.0,10.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,1.0,0.0,940331,940331,Leader,6,1,3,5.0,1.0,2.3333333333333335,4.2,0.2,0.6,3.6166666666666667,0.2,0.9666666666666667,7.166666666666667,3,0,4,13.0,11.0,13.0,11.0,11.0,11.0,FLUC2,2,P,finished,0,1,False,True,7,7,1.0,True,True,100.0,0.0273972602739726,0.33,0.0,5.0,9-12,staying,False,0.45898360553888967,2.0,0.15030550358724956,0.09090909090909091,0.15030550358724956,0.05939641267815865,5.939641267815865,0.0,1.0,11.0,-1.0,-1.0
10431158,7,R7 Silks Under The Stars 22 May (Bm65),28954,Gold Coast Poly,Australia,Horses - Aus/NZ,,Normal,1540,Good (3),2026-05-02T05:50:00+00:00,12,7,1197475051,9,Effie's Joy,1,Frederick Larson,D J Bougoure,Gold Coast,54.5,5,m,31.0,91.0,91.0,7.41,44.44,81375.0,27.0,2.0,2.0,8.0,16.0,1.0,8.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,511392,511392,Off Midfield,6,2,5,3.0,1.0,4.666666666666667,3.2,0.4,0.8,1.883333333333333,0.2,2.1666666666666665,7.433333333333334,2,2,3,22.0,11.0,12.0,11.0,12.0,11.0,FLUC2,4,P,finished,0,0,False,True,7,7,1.0,True,True,91.0,0.3541666666666667,0.46397058823529413,0.0,6.0,9-12,middle,False,0.5330286632880167,2.0,0.14939876599666724,0.09090909090909091,0.14939876599666724,0.058489675087576326,5.8489675087576325,1.0,1.0,11.0,-1.0,-1.0
10431221,8,R8 Ladbrokes Odds Surge (Bm66),584,Sale,Australia,Horses - Aus/NZ,,Fast,1000,Good (3),2026-05-03T06:26:00+00:00,14,5,1197479030,6,Normandy Lass,5,Patrick Moloney,R D Griffiths,Cranbourne,59.0,4,m,94.0,97.0,97.0,30.0,70.0,88140.0,10.0,3.0,2.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,7.0,3.0,11x339,11x339,Leader,6,2,5,3.1666666666666665,1.0,5.0,3.4,0.4,0.8,2.3666666666666667,0.2,3.2999999999999994,10.033333333333333,5,0,3,18.0,17.0,7.0,7.5,7.5,7.5,FLUC2,2,P,finished,0,1,False,True,5,5,1.0,True,True,97.0,0.047619047619047616,0.4610000000000001,0.42857142857142855,3.0,6-9,sprint,False,0.5368550480435617,2.0,0.21637922398731907,0.13333333333333333,0.21637922398731907,0.08304589065398574,8.304589065398574,0.0,1.0,7.5,-1.0,-1.0
10445357,5,R5 Ladbrokes Stradbroke Calcutta Book Now Hcp,335,Eagle Farm,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Slow,1800,Soft (5),2026-05-06T04:13:00+00:00,9,7,1199324199,4,Inquicktime,3,Taylor Marshall,R L Heathcote,Eagle Farm,58.0,3,g,29.0,78.0,78.0,18.18,18.18,59800.0,11.0,2.0,0.0,0.0,3.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,040611,040611,Off Midfield,6,2,2,4.666666666666667,1.0,2.6666666666666665,4.8,0.4,0.4,6.6000000000000005,0.8,2.966666666666667,31.0,1,1,4,13.0,8.5,10.0,11.0,,11.0,FLUC2,7,L,finished,0,0,False,True,7,7,1.0,True,True,78.0,0.08333333333333333,0.34737967914438506,1.0,6.0,9-12,middle,False,0.49838472389407734,2.0,0.15027222983248745,0.09090909090909091,0.15027222983248745,0.059363138923396536,5.936313892339654,,1.0,11.0,-1.0,-1.0
10448621,3,R3 A Big Thank You To All Of Our Bronze Tier Sponsors Mdn,576,Riverton,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1200,Heavy (10),2026-05-08T01:20:00+00:00,14,4,1199712758,1,Taihoro,11,Akshay Balloo,R C Dennis,Ascot Park,58.5,4,g,60.0,88.0,88.0,0.0,33.33,8145.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,20x295,20x295,,6,0,2,5.5,2.0,5.333333333333333,5.6,0.0,0.4,5.283333333333334,0.2,2.766666666666667,4.966666666666667,3,1,3,11.0,7.5,5.5,6.0,5.5,6.0,FLUC2,4,P,finished,0,0,False,True,4,4,1.0,True,True,88.0,0.0,0.16676113360323885,0.0,3.0,6-9,sprint,False,0.3664073903124135,2.0,0.25518824967214226,0.16666666666666666,0.25518824967214226,0.08852158300547561,8.852158300547561,-0.5,1.0,6.0,-1.0,-1.0
10448622,5,R5 Barnes Oysters / Horace Mcculough (Bm65),576,Riverton,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Slow,1200,Heavy (10),2026-05-08T03:15:00+00:00,9,4,1199712804,3,Sympathique,8,Donovan Cooper,Len & Lacy Stewart,Timaru,58.0,9,m,64.0,89.0,89.0,10.0,24.44,147518.0,90.0,9.0,4.0,9.0,22.0,1.0,47.0,6.0,21.0,2.0,33.0,3.0,9.0,1.0,4.0,0.0,3.0,0.0,3.0,0.0,224335,224335,,6,0,4,3.1666666666666665,2.0,3.6666666666666665,3.4,0.0,0.6,1.7166666666666668,0.3,1.9666666666666668,11.266666666666667,3,4,1,32.0,7.0,8.5,8.0,8.5,8.0,FLUC2,4,P,finished,0,0,False,True,4,4,1.0,True,True,89.0,0.09908609908609907,0.24814285714285714,0.0,3.0,6-9,sprint,False,0.41200793398047814,2.0,0.244987300516599,0.125,0.244987300516599,0.119987300516599,11.998730051659901,0.5,1.0,8.0,-1.0,-1.0
10448623,4,R4 Riverton Rural Transport / Riverton Butchery Hcp,576,Riverton,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Normal,1200,Heavy (10),2026-05-08T01:55:00+00:00,7,4,1199712874,4,Rochello,2,Brett Murray,Ms S Mckay,Ascot Park,57.0,6,m,20.0,98.0,98.0,18.18,36.36,106240.0,33.0,6.0,3.0,3.0,6.0,1.0,16.0,2.0,11.0,3.0,28.0,5.0,7.0,3.0,3.0,1.0,3.0,0.0,8.0,2.0,391212,391212,,6,2,5,3.0,1.0,1.6666666666666667,3.0,0.4,0.8,1.0,0.1,0.3666666666666667,7.066666666666666,5,3,2,19.0,6.5,7.5,8.0,7.5,8.0,FLUC2,3,P,finished,0,1,False,True,4,4,1.0,True,True,98.0,0.29329004329004327,0.49374999999999997,0.25,4.0,6-9,sprint,False,0.5810308656784098,1.0,0.26778012790440836,0.125,0.26778012790440836,0.14278012790440836,14.278012790440837,-0.5,1.0,8.0,-1.0,-1.0
10454206,5,R5 Van Dyks (Bm75),581,Rotorua,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Normal,1560,Heavy (9),2026-05-09T02:05:00+00:00,14,4,1200191126,7,Amira D'Argento,6,Joe Nishizuka,Taui Johnson,Cambridge,58.0,4,m,62.0,92.0,92.0,15.79,36.84,60958.0,19.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,4.0,1.0,9.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,1.0,5x5321,5x5321,,6,2,4,2.8333333333333335,1.0,2.0,3.2,0.2,0.6,2.0,0.5,1.3333333333333333,13.266666666666666,3,0,3,22.0,4.8,5.0,5.5,5.0,5.5,FLUC2,3,P,finished,0,1,False,True,4,4,1.0,True,True,92.0,0.19444444444444442,0.3491304347826087,0.3333333333333333,2.0,3-6,middle,False,0.508115382237916,1.0,0.25815686625634954,0.18181818181818182,0.25815686625634954,0.07633868443816771,7.633868443816771,-0.5,1.0,5.5,-1.0,-1.0
10454217,9,R9 Catalyst - Performance Agronomy (Bm75),671,Waverley,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Slow,1650,Soft (5),2026-05-09T03:43:00+00:00,11,8,1200192216,8,Say I Do,4,Mereana Hudson,F P Campbell,Hastings,55.5,5,m,17.0,95.0,95.0,10.71,25.0,71550.0,28.0,3.0,3.0,1.0,10.0,2.0,10.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,1.0,5.0,2.0,242116,242116,,6,2,4,2.6666666666666665,1.0,2.6666666666666665,2.8,0.4,0.6,3.9166666666666665,0.2,6.466666666666668,8.166666666666666,6,0,3,13.0,13.0,11.0,12.0,,12.0,FLUC2,8,L,finished,0,0,False,True,8,8,1.0,True,True,95.0,0.0,0.4218181818181818,0.4,8.0,12-20,middle,False,0.5031621183548151,1.0,0.13364634426108712,0.08333333333333333,0.13364634426108712,0.050313010927753796,5.031301092775379,,1.0,12.0,-1.0,-1.0
