race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_2_place,recent_2_total_runners,recent_3_place,recent_3_total_runners,recent_4_place,recent_4_total_runners,recent_5_place,recent_5_total_runners,recent_6_place,recent_6_total_runners,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10445294,3,R3 Ranvet Mdn Plate,668,Warwick Farm,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1000,Good (4),2026-05-06T03:55:00+00:00,14,10,1199309277,12,Krasina,12,Jason Collett,David Payne,Rosehill,56.0,2,f,15.0,100.0,100.0,0.0,0.0,11300.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55x,55x,Backmarker,5,2,3,3.0,1.0,3.6666666666666665,3.0,0.4,0.6,2.48,0.4,2.466666666666667,21.5,5,0,4,19.0,1.0,9.0,5.0,10.0,5.0,9.0,1.0,5.0,3.0,6.0,,,11.0,7.0,6.5,7.0,6.5,FLUC2,4,P,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.19999999999999998,0.7388888888888888,0.574265873015873,0.25,0.7333333333333334,0.6610074875156094,0.14092707466069862,4.0,6-9,sprint,False,0.9522552930346733,0.1544659694839705,0.5814535586550161,1.0,0.2679399317732897,0.2679399317732897,0.1292209743857981,0.13871895738749157,13.871895738749156,0.5,1.0,6.5,-1.0,-1.0
10445355,7,R7 Mullins Lawyers Hcp (C3),335,Eagle Farm,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1000,Soft (5),2026-05-06T05:30:00+00:00,13,9,1199324059,9,Miss Mclaren,10,Jake Bayliss,Adam Campton,Gold Coast,54.0,4,m,100.0,92.0,92.0,100.0,100.0,32400.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11,11,Leader,6,4,6,1.5,1.0,2.0,1.6,0.6,1.0,0.9833333333333334,0.1,0.8666666666666667,4.6,4,0,5,18.0,1.0,10.0,3.0,6.0,2.0,6.0,1.0,9.0,1.0,6.0,1.0,4.0,7.0,8.0,8.5,,8.5,FLUC2,5,L,finished,0,0,False,True,9,9,1.0,True,True,92.0,0.58,0.87,0.76,0.25,0.9083333333333334,0.7372878267667399,0.9068323396557638,4.0,6-9,sprint,False,0.6106627799938632,0.11743528201611521,0.6437153189565482,1.0,0.208500907706118,0.208500907706118,0.09716744542391084,0.11133346228220717,11.133346228220717,,1.0,8.5,-1.0,-1.0
10448672,6,R6 Weddings & Functions @ Gdrc Mdn Hcp,372,Goulburn,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1600,Good (4),2026-05-07T05:40:00+00:00,11,11,1199732532,1,First Assault,6,Jack Martin,K Dryden & L Snowden,Canberra,59.5,3,g,71.0,100.0,100.0,0.0,50.0,6525.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,42,42,Pace,4,0,2,3.75,2.0,3.0,3.75,0.0,0.5,3.375,0.8,2.1333333333333333,3.5999999999999996,1,1,1,14.0,2.0,11.0,4.0,7.0,3.0,10.0,6.0,10.0,,,,,5.5,9.0,8.5,,8.5,FLUC2,6,L,finished,0,0,False,True,11,11,1.0,True,True,100.0,0.19999999999999998,0.6461111111111111,0.43259502923976606,0.2,0.7466666666666668,0.6283528380186053,0.3076354677031313,4.0,6-9,middle,False,0.9522552930346733,0.11743528201611521,0.5519908196765745,1.0,0.25472703004412794,0.25472703004412794,0.09439288489132669,0.16033414515280126,16.033414515280125,,1.0,8.5,-1.0,-1.0
10454193,1,R1 Sthld Helicopters & Telepower Mdn,6181,Ascot Park,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1600,Heavy (10),2026-05-10T00:20:00+00:00,9,7,1200190346,2,Ferdie's Secret,5,Donovan Cooper,M & M Pitman,"Yaldhurst, Riccarton Park",60.5,4,h,57.0,99.0,99.0,4.76,28.57,27280.0,21.0,1.0,1.0,4.0,2.0,0.0,10.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,577831,577831,,6,1,2,5.166666666666667,1.0,4.0,5.2,0.2,0.4,4.1499999999999995,0.1,2.1333333333333333,8.4,2,0,2,2.0,1.0,6.0,3.0,11.0,8.0,14.0,7.0,9.0,7.0,12.0,5.0,8.0,7.0,4.5,4.6,4.4,4.6,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,99.0,0.24642857142857144,0.7111138861138862,0.4827191052191052,0.25,0.7816666666666667,0.4354323019563792,0.27327770107002347,3.0,3-6,middle,False,0.8853482663393679,0.21947092628895565,0.5461986856286378,1.0,0.27984958470896815,0.27984958470896815,0.17636435713341853,0.10348522757554962,10.348522757554962,-0.1999999999999993,1.0,4.6,3.5999999999999996,3.5999999999999996
10454218,3,R3 Power Farming – Taranaki Hcp,671,Waverley,New Zealand,Horses - Aus/NZ,UNKNOWN_GROUP,Slow,2200,Soft (5),2026-05-09T00:14:00+00:00,10,8,1200192278,6,Helluvah Return,1,Leah Hemi,G R Vile,Otaki,54.0,7,m,53.0,95.0,95.0,10.2,26.53,128440.0,49.0,5.0,4.0,4.0,9.0,1.0,23.0,2.0,17.0,2.0,5.0,0.0,3.0,0.0,7.0,0.0,5.0,1.0,5.0,1.0,823815,823815,,6,1,3,4.5,1.0,4.666666666666667,3.8,0.2,0.6,2.766666666666667,0.1,2.566666666666667,12.333333333333334,5,0,4,21.0,5.0,7.0,1.0,10.0,8.0,13.0,3.0,12.0,2.0,17.0,8.0,13.0,12.0,7.0,6.5,7.0,6.5,FLUC2,1,W,finished,1,1,False,True,8,8,1.0,True,True,95.0,0.13057280883367842,0.6255681818181819,0.46965574866310167,0.2222222222222222,0.7383333333333333,0.6481818181818182,0.31130120666785155,3.0,6-9,staying,False,0.7423596195151887,0.1544659694839705,0.4953026726462124,2.0,0.2128897782277517,0.2128897782277517,0.12015261058286301,0.0927371676448887,9.273716764488869,0.5,1.0,6.5,5.5,5.5
10454355,2,R2 Aviso Tas Insurance Brokers Mdn Plate,398,Hobart,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1430,Soft (5),2026-05-10T02:35:00+00:00,11,9,1200218133,3,Northern Child,3,Codi Jordan,S Gandy,Brighton,58.5,3,g,100.0,100.0,100.0,0.0,50.0,11625.0,6.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,4352x8,4352x8,Leader,6,0,3,4.166666666666667,2.0,5.0,4.4,0.0,0.4,2.6333333333333333,0.8,3.233333333333333,11.833333333333334,1,5,4,14.0,8.0,10.0,2.0,14.0,5.0,14.0,3.0,11.0,4.0,13.0,3.0,7.0,5.5,9.0,9.5,9.5,9.5,FLUC2,1,W,finished,1,1,False,True,9,9,1.0,True,True,100.0,0.12444444444444443,0.6007264957264957,0.38737937689550594,0.125,0.6366666666666668,0.6216861713519386,0.3163552137084561,4.0,9-12,middle,False,0.9522552930346733,0.10476688893500681,0.5137292771403815,1.0,0.20269504137231592,0.20269504137231592,0.0849729562813121,0.11772208509100382,11.772208509100382,0.0,1.0,9.5,8.5,8.5
10454386,5,R5 Carlton Dry Country Boosted Hcp (C1),293,Coffs Harbour,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1405,Heavy (10),2026-05-08T03:25:00+00:00,14,7,1200222807,5,High Voltage,13,Andrew Gibbons,Paul Snowden,Port Macquarie,56.0,3,f,35.0,91.0,91.0,50.0,100.0,16550.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,13x,13x,Midfield,6,1,2,5.833333333333333,1.0,3.3333333333333335,5.4,0.2,0.4,6.8999999999999995,1.5,3.733333333333333,4.7,1,1,1,17.0,6.0,7.0,3.0,8.0,1.0,6.0,8.0,8.0,9.0,9.0,8.0,8.0,4.4,7.5,8.0,,8.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,91.0,0.22666666666666668,0.38690476190476186,0.32173568301617084,0.25,0.5516666666666667,0.7021192039840531,0.6966887279128265,6.0,6-9,middle,False,0.5759128567045105,0.12495714040802332,0.435955946542254,1.0,0.22072679240897392,0.22072679240897392,0.10317389664229312,0.11755289576668079,11.75528957666808,,1.0,8.0,-1.0,-1.0
10454391,3,R3 Tab Venue Mode (Bm58),293,Coffs Harbour,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Slow,2200,Heavy (10),2026-05-08T02:15:00+00:00,15,9,1200223397,3,Rock The Machine,9,Noriyuki Masuda,Cathy Chapman,Grafton,60.0,4,g,52.0,98.0,98.0,12.0,32.0,73200.0,25.0,3.0,3.0,2.0,13.0,0.0,6.0,3.0,6.0,0.0,2.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,664115,664115,Off Pace,6,2,2,3.8333333333333335,1.0,2.3333333333333335,3.4,0.4,0.4,3.6333333333333333,0.5,1.7666666666666666,5.933333333333334,0,1,1,12.0,5.0,10.0,1.0,9.0,1.0,10.0,4.0,12.0,6.0,8.0,6.0,8.0,9.0,9.0,9.5,,9.5,FLUC2,6,L,finished,0,0,False,True,9,9,1.0,True,True,98.0,0.12380952380952381,0.71002886002886,0.5330316713937404,0.2,0.7983333333333335,0.5822242467239176,0.3291394977189296,7.0,9-12,staying,False,0.8551089291193618,0.10476688893500681,0.5373754888354163,1.0,0.2213640799334797,0.2213640799334797,0.08594593932512366,0.13541814060835605,13.541814060835605,,1.0,9.5,-1.0,-1.0
10454411,3,R3 Tab Ken Russell Memorial Classic,366,Gold Coast,Australia,Horses - Aus/NZ,THREE,Normal,1200,Good (4),2026-05-09T03:43:00+00:00,11,8,1200227373,1,Silken Salute,5,Ryan Maloney,P L Shailer,Bundall,57.0,2,g,0.0,100.0,100.0,100.0,100.0,97600.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,11,11,Backmarker,6,2,5,2.1666666666666665,1.0,1.6666666666666667,2.2,0.4,0.8,2.25,0.1,1.5999999999999999,4.4,1,4,1,21.0,1.0,8.0,1.0,5.0,3.0,7.0,4.0,5.0,2.0,6.0,2.0,7.0,6.5,8.0,8.5,8.5,8.5,FLUC2,2,P,finished,0,1,False,True,8,8,1.0,True,True,100.0,0.19999999999999998,0.8466666666666666,0.675142543859649,0.25,0.8350000000000002,0.744,0.9234835722122907,4.0,6-9,sprint,False,0.9522552930346733,0.11743528201611521,0.6577287844102516,1.0,0.24322994059559508,0.24322994059559508,0.09676291890717187,0.1464670216884232,14.646702168842321,0.0,1.0,8.5,-1.0,-1.0
10454418,3,R3 Aaa Playscapes Mdn Hcp,638,Townsville,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1400,Soft (5),2026-05-08T03:05:00+00:00,7,7,1200228206,1,Small Town Hussler,3,Ashley Butler,Michael Geaney,Townsville,60.0,3,g,100.0,100.0,100.0,0.0,28.57,10040.0,7.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,564x36,564x36,Leader,6,0,2,4.333333333333333,3.0,4.333333333333333,4.0,0.0,0.4,4.383333333333334,1.0,3.033333333333333,9.5,0,6,1,8.0,6.0,9.0,3.0,8.0,4.0,6.0,3.0,8.0,4.0,11.0,6.0,8.0,6.0,9.0,8.5,8.0,8.5,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,100.0,0.14444444444444446,0.5255357142857142,0.3508928571428571,0.25,0.6466666666666667,0.5390763225340655,0.23913698351990778,5.0,6-9,middle,False,0.9522552930346733,0.11743528201611521,0.5086159630339968,1.0,0.2529505377651442,0.2529505377651442,0.09828142508066365,0.15466911268448055,15.466911268448055,-0.5,1.0,8.5,-1.0,-1.0
10454508,4,R4 Westex Contracting Hcp (C3),554,Port Hedland,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1300,Good,2026-05-09T07:45:00+00:00,9,9,1200242658,1,Tousled Crown,6,Jason Li,Brett Pope,Coolup,62.0,4,m,73.0,100.0,100.0,17.65,41.18,79907.0,17.0,3.0,1.0,3.0,15.0,2.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,737144,737144,Pace,6,1,2,4.333333333333333,1.0,3.0,3.8,0.2,0.4,2.35,0.7,1.7666666666666666,4.966666666666667,2,0,4,24.0,4.0,9.0,4.0,11.0,1.0,10.0,7.0,14.0,3.0,10.0,7.0,11.0,3.7,4.2,4.4,4.2,4.4,FLUC2,3,P,finished,0,1,False,True,9,9,1.0,True,True,100.0,0.23611111111111108,0.6953739316239316,0.4804994658119658,0.25,0.7883333333333334,0.6747163981953113,0.38518154169641994,2.0,3-6,sprint,False,0.9522552930346733,0.22957935258638154,0.5888067210981061,1.0,0.27607417716350957,0.27607417716350957,0.1821970083602853,0.09387716880322428,9.387716880322428,-0.20000000000000018,1.0,4.4,-1.0,-1.0
10454657,1,R1 Tabtouch - Westspeed Platinum (Rs0ly),207,Ascot,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Normal,1600,Good (4),2026-05-09T03:39:00+00:00,7,7,1200267039,3,Aurora Queen,7,Clint Johnston-Porter,A G Durrant,Karnup,56.5,4,m,50.0,92.0,92.0,20.0,33.33,79787.0,15.0,3.0,1.0,1.0,13.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,2.0,0.0,4.0,2.0,695811,695811,Midfield,6,2,2,5.0,1.0,3.3333333333333335,4.8,0.4,0.4,3.15,0.1,1.5999999999999999,9.4,3,1,5,13.0,1.0,8.0,1.0,11.0,8.0,9.0,5.0,12.0,9.0,11.0,6.0,11.0,6.0,9.5,9.0,,9.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,92.0,0.26461538461538464,0.7273863636363637,0.5335008741258742,0.375,0.8350000000000002,0.6024412364034101,0.3670956126188538,3.0,9-12,middle,False,0.6106627799938632,0.11074918566775244,0.5098856172248849,2.0,0.19821107158014512,0.19821107158014512,0.09237590432986811,0.105835167250277,10.5835167250277,,1.0,9.0,-1.0,-1.0
10457732,3,R3 Funland Ulladulla Country Boosted (Bm58),490,Moruya,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1010,Good (4),2026-05-10T04:05:00+00:00,11,9,1200636783,1,Falcon Gold,7,Jack Martin,N J Osborne,Canberra,62.0,3,g,100.0,100.0,100.0,18.18,45.45,61850.0,11.0,2.0,2.0,1.0,8.0,1.0,3.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,291314,291314,Leader,6,3,4,3.1666666666666665,1.0,2.6666666666666665,3.6,0.4,0.6,2.6166666666666667,1.2,2.6666666666666665,4.0,5,0,4,27.0,4.0,8.0,1.0,12.0,3.0,11.0,1.0,9.0,9.0,13.0,1.0,5.0,7.5,7.0,7.5,,7.5,FLUC2,5,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.17404761904761903,0.7533333333333333,0.5851212121212122,0.3,0.6733333333333335,0.6269318224331933,0.39839763589287835,4.0,6-9,sprint,False,0.9522552930346733,0.13348191325218584,0.5865471481587601,1.0,0.24616054576389368,0.24616054576389368,0.10869353068447692,0.13746701507941678,13.746701507941678,,1.0,7.5,-1.0,-1.0
10457843,1,R1 Kennedy Drilling Mdn,420,Kalgoorlie,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1400,Good (4),2026-05-10T04:55:00+00:00,8,8,1200646087,4,I'm Cool Two,5,Holly Nottle,P J Fernie,Kalgoorlie,57.5,3,g,61.0,100.0,100.0,0.0,0.0,580.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,Off Pace,6,1,4,3.6666666666666665,1.0,3.0,4.2,0.0,0.6,3.6999999999999997,0.5,3.5666666666666664,3.6,0,1,3,15.0,5.0,10.0,2.0,9.0,2.0,8.0,3.0,6.0,9.0,11.0,1.0,8.0,4.0,5.5,6.0,,6.0,FLUC2,7,L,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.18000000000000002,0.6717658730158731,0.46070436507936513,0.25,0.6183333333333334,0.6435984890998601,0.09611054114794074,3.0,6-9,middle,False,0.9522552930346733,0.1675810046288359,0.5389922321173299,2.0,0.24881296434480485,0.24881296434480485,0.1365492520045717,0.11226371234023316,11.226371234023317,,1.0,6.0,-1.0,-1.0
10457893,1,R1 Harvey Norman Ararat Mdn Plate,203,Ararat,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1600,Soft (7),2026-05-09T02:21:00+00:00,11,10,1200649458,3,Gracconi,3,Lachlan King,M W Walker,Cranbourne,59.5,3,g,86.0,100.0,100.0,0.0,100.0,8160.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,Leader,2,0,2,2.5,2.0,2.5,2.5,0.0,1.0,1.2000000000000002,0.2,1.2000000000000002,7.5,0,0,0,23.0,2.0,8.0,3.0,7.0,,,,,,,,,2.1,3.8,3.9,4.0,3.9,FLUC2,4,P,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.19999999999999998,0.5866666666666668,0.4861904761904763,0.25,0.8700000000000001,0.6670074875156095,0.48601151115956376,2.0,3-6,middle,False,0.9522552930346733,0.2593862506428939,0.598723873902985,1.0,0.29960415104442634,0.29960415104442634,0.20432017790002485,0.09528397314440148,9.528397314440149,0.10000000000000009,1.0,3.9,-1.0,-1.0
10457901,8,R8 Hygain Edge (Bm66),217,Ballarat,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1400,Soft (6),2026-05-10T06:45:00+00:00,18,10,1200650291,12,Where's My Sock,9,Neil Farley,Nathan Hobson,Swan Hill,57.0,5,m,78.0,98.0,98.0,22.22,66.67,55070.0,9.0,2.0,4.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,8.0,2.0,4x2121,4x2121,Pace,6,2,5,2.0,1.0,1.3333333333333333,2.0,0.4,0.8,1.9000000000000001,0.1,1.3666666666666665,3.8333333333333335,1,1,1,19.0,1.0,10.0,2.0,11.0,1.0,11.0,2.0,11.0,4.0,12.0,2.0,7.0,9.5,9.0,8.5,,8.5,FLUC2,7,L,finished,0,0,False,True,10,10,1.0,True,True,98.0,0.18000000000000002,0.9293939393939393,0.7218398268398268,0.25,0.8583333333333334,0.670578916087038,0.487076015315042,5.0,6-9,middle,False,0.8551089291193618,0.11743528201611521,0.6124404735450375,1.0,0.236857718784402,0.236857718784402,0.09598243827153106,0.14087528051287096,14.087528051287096,,1.0,8.5,-1.0,-1.0
10457902,2,R2 Real Estate Home Loans Mdn Plate,217,Ballarat,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Normal,1400,Soft (6),2026-05-10T03:00:00+00:00,10,7,1200650394,7,Lady Of Bronte,4,Ms L J Meech,T Busuttin & N Young,Cranbourne,58.0,3,f,51.0,100.0,100.0,0.0,50.0,7110.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,52,52,Off Pace,2,0,1,3.5,2.0,3.5,3.5,0.0,0.5,1.6500000000000001,0.1,1.6500000000000001,8.3,1,0,0,20.0,2.0,9.0,5.0,6.0,,,,,,,,,8.0,6.0,7.0,,7.0,FLUC2,6,L,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.19999999999999998,0.47624999999999995,0.3464583333333333,0.25,0.8300000000000001,0.6632504685547486,0.3089318206428219,3.0,6-9,middle,False,0.9522552930346733,0.14322451078837156,0.5490201694389815,1.0,0.3079419117740783,0.3079419117740783,0.12191733308307129,0.18602457869100703,18.602457869100704,,1.0,7.0,-1.0,-1.0
10457905,6,R6 Hygain Edge (Bm62),217,Ballarat,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Normal,2016,Soft (6),2026-05-10T05:25:00+00:00,14,9,1200650672,5,Pro Aussie,8,Ms L J Meech,"Ben, Will & Jd Hayes",Flemington,60.0,5,g,100.0,100.0,100.0,13.33,60.0,60875.0,15.0,2.0,3.0,4.0,8.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,7x2331,7x2331,Leader,6,1,4,3.3333333333333335,1.0,2.3333333333333335,2.6,0.2,0.8,3.033333333333333,0.3,2.1,4.366666666666666,1,1,3,13.0,1.0,9.0,3.0,10.0,3.0,10.0,2.0,14.0,4.0,6.0,7.0,9.0,6.5,6.0,6.5,,6.5,FLUC2,8,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.19999999999999998,0.8059188034188034,0.6027670940170939,0.4,0.7750000000000001,0.5960126649748386,0.42968876169399917,4.0,6-9,staying,False,0.9522552930346733,0.1544659694839705,0.6116289924903547,1.0,0.2571656784754,0.2571656784754,0.12696963724442695,0.13019604123097306,13.019604123097306,,1.0,6.5,-1.0,-1.0
10457914,1,R1 Mmj Real Estate Wollongong Mdn Hcp,423,Kembla Grange,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1000,Good (4),2026-05-09T02:45:00+00:00,10,7,1200652668,9,Satin And Cash,4,Jean Van Overmeire,Richard Litt,Warwick Farm,56.0,3,f,41.0,97.0,97.0,0.0,33.33,11435.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,94x2,94x2,Midfield,6,0,2,5.333333333333333,2.0,3.6666666666666665,4.8,0.0,0.4,3.1166666666666667,1.3,2.1,13.0,1,0,4,14.0,2.0,6.0,6.0,9.0,3.0,8.0,4.0,6.0,9.0,10.0,8.0,10.0,6.0,7.0,7.5,,7.5,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,97.0,0.18000000000000002,0.5431150793650793,0.3594710735171261,0.2,0.7250000000000001,0.6216861713519386,0.25776139325555325,5.0,6-9,sprint,False,0.8303313899969316,0.13348191325218584,0.4943734844064507,2.0,0.20651979290566785,0.20651979290566785,0.1094695688132025,0.09705022409246536,9.705022409246537,,1.0,7.5,-1.0,-1.0
10461584,4,R4 Functions @ Mvrc (Bm58),614,Taree,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Normal,2018,Heavy (8),2026-05-12T04:35:00+00:00,11,9,1201106242,4,Deep Drive,10,Teighan Worsnop,Terry Evans,Tuncurry,60.0,4,m,49.0,100.0,100.0,13.33,33.33,50525.0,15.0,2.0,1.0,2.0,6.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,3.0,0.0,19x235,19x235,Midfield,6,1,3,4.0,1.0,3.3333333333333335,4.6,0.0,0.4,3.766666666666667,0.1,1.8333333333333333,25.166666666666668,0,1,0,24.0,5.0,9.0,3.0,12.0,2.0,11.0,4.0,6.0,9.0,9.0,1.0,11.0,6.0,9.0,8.5,,8.5,FLUC2,6,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.16,0.6045454545454546,0.3945804195804196,0.14285714285714285,0.8116666666666668,0.660430683909597,0.33352978018399715,4.0,6-9,staying,False,0.9522552930346733,0.11743528201611521,0.5439885488468409,1.0,0.2509559797685525,0.2509559797685525,0.09821027429191363,0.15274570547663885,15.274570547663885,,1.0,8.5,-1.0,-1.0
10472462,6,R6 Tabtouch Same Race Multi Hcp (C3),551,Pinjarra,Australia,Horses - Aus/NZ,UNKNOWN_GROUP,Fast,1600,Good (4),2026-05-13T07:28:00+00:00,9,9,1202509617,1,Artistry In Motion,9,Jarrad Noske,T M Wolfe,Benger,60.5,3,g,100.0,100.0,100.0,25.0,62.5,96545.0,8.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0217x3,0217x3,Leader,6,2,5,2.6666666666666665,1.0,2.0,2.8,0.4,0.8,1.9166666666666667,0.1,0.7333333333333333,2.0,1,0,5,16.0,3.0,5.0,1.0,8.0,2.0,10.0,7.0,8.0,1.0,6.0,2.0,8.0,3.1,4.4,4.5,4.4,4.5,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.2833333333333333,0.7154761904761904,0.6031926406926407,0.25,0.9216666666666666,0.6688732740191399,0.4920694581985754,2.0,3-6,middle,False,0.9522552930346733,0.2244128235899194,0.6408345056797121,1.0,0.2698904175837666,0.2698904175837666,0.17936570685952244,0.09052471072424415,9.052471072424414,-0.09999999999999964,1.0,4.5,-1.0,-1.0
