race_id,race_number,race_name,competition_id,competition_name,country,class_name,grade,tempo,distance_m,track_status,start_time_iso,field_size,active_field_size,selection_id,runner_number,runner_name,draw_number,jockey,trainer,trainer_location,weight_kg,age,sex,speed_rating,dry_rating,wet_rating,win_percentage,place_percentage,prize_money,career_starts,career_wins,career_seconds,career_thirds,good_starts,good_wins,soft_starts,soft_wins,heavy_starts,heavy_wins,distance_starts,distance_wins,track_starts,track_wins,first_up_starts,first_up_wins,second_up_starts,second_up_wins,horse_jockey_starts,horse_jockey_wins,last_six,form_fig,expected_settling_position,recent_runs_count,recent_wins,recent_places,recent_avg_place,recent_best_place,recent_avg_place_3,recent_avg_place_5,recent_win_rate_5,recent_top3_rate_5,recent_avg_margin,recent_best_margin,recent_avg_margin_3,recent_avg_starting_price,recent_same_distance_runs,recent_same_track_runs,recent_same_condition_runs,recent_days_since_last_run,recent_1_place,recent_1_total_runners,recent_2_place,recent_2_total_runners,recent_3_place,recent_3_total_runners,recent_4_place,recent_4_total_runners,recent_5_place,recent_5_total_runners,recent_6_place,recent_6_total_runners,open_price,fluc1,fluc2,sp_starting_price,live_price,price_quality,finish_place,result_code,status,is_winner,top3_mask,is_duplicate_runner,has_valid_live_price,race_total_runners,race_priced_runners,price_coverage,is_valid_field_size,has_valid_result_labels,condition_rating,suitability_score,recent_place_quality_score,recent_form_score,connection_score,margin_score,freshness_score,class_score,market_rank,price_band,distance_band,has_sparse_recent_form,draw_bias_score,draw_bias_starts,draw_bias_win_rate,speed_score_norm,market_sanity_score,model_score,model_rank,raw_model_prob,model_prob,market_implied_prob,edge,edge_pct,price_vs_sp,stake,settlement_price,profit,profit_net
10251700,3,R3 Lienert Engineering 'Bud Woolford Memorial Race' Hcp (54),555,Port Lincoln,Australia,Horses - Aus/NZ,,Fast,1350,Good (4),2026-03-15T03:03:00+00:00,11,10,1175932335,7,Riverside Rock,4,Sairyn Fawke,Trent & Laura Allen,Port Lincoln,55.5,8,g,35.0,100.0,100.0,6.45,25.81,98435.0,62.0,4.0,6.0,6.0,54.0,4.0,8.0,0.0,0.0,0.0,16.0,1.0,48.0,4.0,6.0,0.0,6.0,1.0,11.0,0.0,044936,044936,Midfield,6,0,1,6.0,3.0,6.0,5.2,0.0,0.2,4.083333333333333,0.5,3.5666666666666664,31.0,3,5,6,16.0,6.0,10.0,3.0,12.0,9.0,11.0,4.0,12.0,4.0,12.0,10.0,10.0,6.0,8.5,9.0,,9.0,FLUC2,9,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.09469135802469136,0.5355555555555556,0.3192063492063492,0.06666666666666667,0.6183333333333334,0.6285399406858065,0.2897536622374094,6.0,9-12,sprint,False,0.23076923076923078,9.0,22.22,0.9522552930346733,0.11074918566775244,0.481724062617948,2.0,0.1875154042061758,0.1875154042061758,0.09050058281721916,0.09701482138895663,9.701482138895663,,1.0,9.0,-1.0,-1.0
10251755,8,R8 Get Home Safely (Bm62),700,Yarra Valley,Australia,Horses - Aus/NZ,,Fast,1500,Good (4),2026-03-15T06:35:00+00:00,16,9,1175936603,12,Diamanda,6,Liam Riordan,M T Binney,Bittern,58.5,9,m,70.0,100.0,100.0,16.9,43.66,191351.0,71.0,12.0,8.0,11.0,45.0,9.0,16.0,3.0,4.0,0.0,15.0,2.0,1.0,0.0,7.0,0.0,7.0,1.0,2.0,2.0,111311,111311,Pace,6,5,6,1.3333333333333333,1.0,1.6666666666666667,1.4,0.8,1.0,2.8833333333333333,1.0,1.7666666666666666,5.366666666666667,3,0,5,16.0,1.0,9.0,1.0,11.0,3.0,9.0,1.0,10.0,1.0,9.0,1.0,8.0,6.5,7.0,7.5,7.0,7.5,FLUC2,4,P,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.20280701754385966,0.9624999999999999,0.8515178571428572,0.5,0.7733333333333334,0.6242672134130792,0.40406522924375077,5.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.13348191325218584,0.6668428959581497,1.0,0.29020630594504593,0.29020630594504593,0.10866913236083735,0.18153717358420857,18.153717358420856,-0.5,1.0,7.5,-1.0,-1.0
10251955,5,R5 Tabtouch (Bm46+),704,York,Australia,Horses - Aus/NZ,,Fast,1300,Good (4),2026-03-15T08:20:00+00:00,9,7,1175960133,3,Shoot To Fame,1,Sharni Webster,Mack Hall,Ascot,59.5,4,m,41.0,98.0,98.0,10.0,30.0,77851.0,20.0,2.0,2.0,2.0,12.0,2.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,58x524,58x524,Midfield,6,0,1,4.666666666666667,2.0,3.6666666666666665,4.6,0.0,0.2,4.066666666666666,2.2,3.8000000000000003,8.233333333333333,2,0,4,15.0,4.0,10.0,2.0,10.0,5.0,12.0,4.0,8.0,8.0,10.0,5.0,8.0,5.0,8.0,8.5,,8.5,FLUC2,6,L,finished,0,0,False,True,7,7,1.0,True,True,98.0,0.23555555555555555,0.6518037518037518,0.3852085985909515,0.25,0.5099999999999999,0.64484848909986,0.31506969250927697,4.0,6-9,sprint,False,0.25,0.0,,0.8551089291193618,0.11743528201611521,0.4953264806836102,1.0,0.1933831532831041,0.1933831532831041,0.09938273077838937,0.09400042250471473,9.400042250471472,,1.0,8.5,-1.0,-1.0
10255490,4,R4 Pipeline Fabricators Mdn Plate,624,Terang,Australia,Horses - Aus/NZ,,Fast,1606,Soft (6),2026-03-17T04:00:00+00:00,12,9,1176397328,3,City Wok,3,Will Gordon,R J Blacker,Mornington,59.5,5,g,27.0,100.0,100.0,0.0,25.0,15315.0,8.0,0.0,1.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,465623,465623,Off Midfield,6,0,2,4.333333333333333,2.0,3.6666666666666665,4.4,0.0,0.4,2.3666666666666667,0.1,1.8333333333333333,15.583333333333334,2,0,1,11.0,3.0,10.0,2.0,11.0,6.0,8.0,5.0,7.0,6.0,12.0,4.0,10.0,7.5,7.0,6.5,,6.5,FLUC2,6,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.16666666666666666,0.6612914862914863,0.4207796717171717,0.2,0.8116666666666668,0.5934981415507573,0.23301771155087836,4.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.1544659694839705,0.5414342525337527,1.0,0.2302434517565484,0.2302434517565484,0.1251507816745092,0.10509267008203921,10.50926700820392,,1.0,6.5,-1.0,-1.0
10265283,3,R3 Greg O’byrne – Property Brokers Hcp (60),671,Waverley,New Zealand,Horses - Aus/NZ,,Normal,1400,Good (4),2026-03-18T02:20:00+00:00,8,8,1177670710,8,Fool Me Once,6,Masahiro Hashizume,Bill Thurlow And Sam O'malley,Waverley,54.0,4,m,57.0,100.0,100.0,0.0,0.0,1300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47x,47x,,2,0,0,5.5,4.0,5.5,5.5,0.0,0.0,10.65,4.8,10.65,20.75,1,0,0,193.0,7.0,13.0,4.0,8.0,,,,,,,,,7.0,9.5,10.0,9.5,10.0,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,100.0,0.18000000000000002,0.43785714285714283,0.2420054945054945,0.25,0.0,0.06400000000000006,0.10828357598126225,4.0,9-12,middle,False,0.25,0.0,,0.9522552930346733,0.09938282187553575,0.38802551853643397,1.0,0.1908987146393184,0.1908987146393184,0.07977257151212061,0.11112614312719779,11.11261431271978,-0.5,1.0,10.0,-1.0,-1.0
10265285,6,R6 Conrad Wilkshire – Property Brokers (Bm75),671,Waverley,New Zealand,Horses - Aus/NZ,,Slow,1200,Good (4),2026-03-18T04:12:00+00:00,8,8,1177670872,2,Rabega,7,Jonathan Riddell,F J Auret,Marton,58.0,5,g,38.0,100.0,100.0,25.0,66.67,74100.0,12.0,3.0,4.0,1.0,9.0,3.0,3.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,2x4126,2x4126,,6,1,4,2.8333333333333335,1.0,3.0,3.0,0.2,0.6,1.0333333333333334,0.2,1.4000000000000001,6.366666666666667,5,0,4,40.0,6.0,9.0,2.0,11.0,1.0,11.0,4.0,11.0,2.0,9.0,2.0,7.0,7.0,8.5,9.0,8.5,9.0,FLUC2,2,P,finished,0,1,False,True,8,8,1.0,True,True,100.0,0.3850505050505051,0.7054166666666666,0.5210235507246377,0.4,0.8500000000000001,0.44924182576590305,0.5026690242795389,5.0,9-12,sprint,False,0.25,0.0,,0.9522552930346733,0.11074918566775244,0.6148979850538728,1.0,0.24252351061841163,0.24252351061841163,0.08969890451457525,0.15282460610383636,15.282460610383636,-0.5,1.0,9.0,-1.0,-1.0
10265331,3,R3 Coast Community News Mdn Hcp,696,Wyong,Australia,Horses - Aus/NZ,,Fast,1625,Soft (6),2026-03-18T03:55:00+00:00,10,7,1177675756,6,Think Itz You,2,Tommy Berry,C J Waller,Rosehill,56.5,3,g,63.0,100.0,100.0,0.0,40.0,31650.0,5.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,89x522,89x522,Off Pace,6,0,2,5.166666666666667,2.0,3.0,4.4,0.0,0.4,3.1333333333333333,0.5,2.433333333333333,26.666666666666668,1,0,3,14.0,2.0,10.0,2.0,10.0,5.0,7.0,5.0,7.0,8.0,8.0,9.0,10.0,8.5,7.0,7.5,7.0,7.5,FLUC2,1,W,finished,1,1,False,True,7,7,1.0,True,True,100.0,0.18000000000000002,0.6222222222222221,0.40202327327327325,0.2,0.7316666666666667,0.6176861713519386,0.2964786942385407,4.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.13348191325218584,0.5346680442847188,2.0,0.20670205422134513,0.20670205422134513,0.11319853407321716,0.09350352014812797,9.350352014812797,-0.5,1.0,7.5,6.5,6.5
10265354,4,R4 Racecourse Village Hcp (C3),330,Doomben,Australia,Horses - Aus/NZ,,Fast,1350,Good (4),2026-03-18T04:48:00+00:00,8,8,1177677692,4,Tophet,7,Andrew Mallyon,M J Dunn,Murwillumbah,58.0,4,g,81.0,99.0,99.0,20.0,66.67,87600.0,15.0,3.0,4.0,3.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,3.0,2.0,50x112,50x112,Pace,6,2,3,4.0,1.0,1.3333333333333333,2.8,0.4,0.6,3.6166666666666667,1.5,1.8333333333333333,3.216666666666667,0,1,4,21.0,2.0,7.0,1.0,9.0,1.0,10.0,5.0,6.0,5.0,6.0,10.0,14.0,4.4,8.0,8.5,8.0,8.5,FLUC2,4,P,finished,0,0,False,True,8,8,1.0,True,True,99.0,0.305,0.7470512820512822,0.5906684981684982,0.42857142857142855,0.7416666666666667,0.6948214285714286,0.485196285157947,3.0,6-9,sprint,False,0.21052631578947367,15.0,20.0,0.8853482663393679,0.11743528201611521,0.6029077622093202,1.0,0.20996136392919626,0.20996136392919626,0.09549674980393927,0.11446461412525699,11.4464614125257,-0.5,1.0,8.5,-1.0,-1.0
10269151,7,R7 Good Friday Family Fun Day (Bm76),442,Launceston,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-03-20T10:02:00+00:00,10,10,1178062076,4,Stone Cold Stunner,8,Kirra-Lee Lane,G J Stevenson,Wesley Vale,59.0,6,m,85.0,100.0,100.0,29.03,54.84,207430.0,31.0,9.0,3.0,5.0,14.0,5.0,11.0,1.0,0.0,0.0,12.0,4.0,14.0,6.0,4.0,0.0,4.0,0.0,3.0,2.0,621123,621123,Leader,6,2,5,2.5,1.0,2.0,1.8,0.4,1.0,1.25,0.1,1.1333333333333333,22.066666666666666,4,3,3,23.0,3.0,12.0,2.0,6.0,1.0,5.0,1.0,10.0,2.0,3.0,6.0,11.0,9.0,9.0,9.5,,9.5,FLUC2,10,L,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.36071428571428577,0.8113636363636364,0.6821103896103897,0.42857142857142855,0.8816666666666668,0.6370074875156094,0.49293699301837146,5.0,9-12,middle,False,0.25,0.0,,0.9522552930346733,0.10476688893500681,0.6625505129275255,1.0,0.17858120973278607,0.17858120973278607,0.0834104873376015,0.09517072239518458,9.517072239518457,,1.0,9.5,-1.0,-1.0
10269183,4,R4 Race Day Medical Mdn Plate,15602,Pakenham,Australia,Horses - Aus/NZ,,Normal,1600,Soft (5),2026-03-19T07:45:00+00:00,12,10,1178070223,7,Kings Domain,8,Ms L J Meech,T Busuttin & N Young,Cranbourne,59.0,3,c,69.0,100.0,100.0,0.0,100.0,14160.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,32,32,Pace,2,0,2,2.5,2.0,2.5,2.5,0.0,1.0,2.4,1.5,2.4,8.4,1,0,0,19.0,2.0,10.0,3.0,7.0,,,,,,,,,2.5,4.8,5.0,4.8,5.0,FLUC2,4,P,finished,0,0,False,True,10,10,1.0,True,True,100.0,0.18000000000000002,0.5977777777777779,0.4917460317460318,0.16666666666666666,0.6849999999999999,0.6610074875156094,0.49433374147174736,3.0,3-6,middle,False,0.25,0.0,,0.9522552930346733,0.20168009600548603,0.5599664774904732,1.0,0.28314449893163746,0.28314449893163746,0.1621308558961867,0.12101364303545076,12.101364303545076,-0.20000000000000018,1.0,5.0,-1.0,-1.0
10273231,4,R4 Mercedes-Benz Brisbane (Bm85),335,Eagle Farm,Australia,Horses - Aus/NZ,,Fast,1200,Good (4),2026-03-21T04:23:00+00:00,9,7,1178564753,7,Moonhaven,3,Cody Collis,M A Currie,Sunshine Coast,58.0,5,g,33.0,98.0,98.0,23.81,38.1,239120.0,21.0,5.0,1.0,2.0,7.0,1.0,12.0,3.0,2.0,1.0,5.0,1.0,2.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,78x511,78x511,Off Midfield,6,3,3,3.3333333333333335,1.0,2.3333333333333335,2.4,0.6,0.6,1.8333333333333333,0.5,1.8666666666666665,4.633333333333334,1,2,3,14.0,1.0,7.0,1.0,7.0,5.0,10.0,4.0,6.0,1.0,8.0,8.0,13.0,4.4,6.0,6.5,7.0,6.5,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,98.0,0.3068783068783069,0.8441666666666667,0.6718910256410257,0.3333333333333333,0.7883333333333334,0.675880615796383,0.4156028999284235,2.0,6-9,sprint,False,0.16666666666666666,8.0,12.5,0.8551089291193618,0.1544659694839705,0.6055892038556321,1.0,0.22228259466309688,0.22228259466309688,0.13008584329575099,0.0921967513673459,9.21967513673459,0.5,1.0,6.5,-1.0,-1.0
10276872,5,R5 Mac Ford & Millicent Mazda Hcp (56),494,Mount Gambier,Australia,Horses - Aus/NZ,,Fast,900,Good (4),2026-03-22T04:53:00+00:00,10,9,1178896762,1,Capitalex,2,Jemma Gutte,Jyi Lukey,Strathalbyn,60.0,4,g,14.0,100.0,100.0,7.14,50.0,60818.0,14.0,1.0,4.0,2.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,182837,182837,Backmarker,6,1,3,4.833333333333333,1.0,6.0,5.6,0.0,0.4,4.0,0.8,5.066666666666666,4.833333333333333,1,0,6,11.0,7.0,9.0,3.0,8.0,8.0,9.0,2.0,13.0,8.0,10.0,1.0,12.0,2.8,5.0,4.8,,4.8,FLUC2,7,L,finished,0,0,False,True,9,9,1.0,True,True,100.0,0.22564102564102564,0.4487103174603174,0.3079265873015873,0.2,0.4533333333333334,0.6137838558364715,0.36991271131919634,3.0,3-6,sprint,False,0.25,0.0,,0.9522552930346733,0.21020486884964856,0.49798450430399055,1.0,0.25805667962220563,0.25805667962220563,0.16668000167613337,0.09137667794607227,9.137667794607227,,1.0,4.8,-1.0,-1.0
10277202,6,R6 Tabtouch Same Race Multi Hcp (C1),551,Pinjarra,Australia,Horses - Aus/NZ,,Fast,1200,Good (4),2026-03-22T07:20:00+00:00,10,10,1178929155,1,Roaming America,5,Jarrad Noske,Mack Hall,Ascot,59.0,3,g,100.0,100.0,100.0,33.33,33.33,24850.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,5x51,5x51,Leader,6,2,3,3.1666666666666665,1.0,2.3333333333333335,3.4,0.4,0.4,1.55,0.5,1.1666666666666667,6.75,0,0,4,11.0,1.0,9.0,5.0,12.0,1.0,6.0,5.0,10.0,5.0,11.0,2.0,9.0,3.4,7.5,7.0,7.0,7.0,FLUC2,1,W,finished,1,1,False,True,10,10,1.0,True,True,100.0,0.3666666666666667,0.8183964646464645,0.5896982323232323,0.4,0.8583333333333334,0.6168314748840906,0.40281465755525003,3.0,6-9,sprint,False,0.13333333333333333,11.0,9.09,0.9522552930346733,0.14322451078837156,0.6292843032797263,1.0,0.2067800373294893,0.2067800373294893,0.11611820473295409,0.09066183259653521,9.06618325965352,0.0,1.0,7.0,6.0,6.0
10290721,8,R8 Ladbrokes Mega Multi Hcp (C1),335,Eagle Farm,Australia,Horses - Aus/NZ,,Fast,1400,Good (4),2026-03-25T07:38:00+00:00,17,12,1180596043,10,Quit 'N' Tap,6,Mark Du Plessis,Kerry Taplin,Sunshine Coast,56.5,3,g,100.0,100.0,100.0,100.0,100.0,16800.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,Leader,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,3.3,0.8,3.3,2.7,0,0,0,19.0,1.0,4.0,1.0,6.0,,,,,,,,,4.2,5.5,5.0,,5.0,FLUC2,12,L,finished,0,0,False,True,12,12,1.0,True,True,100.0,0.19999999999999998,0.7200000000000001,0.7849999999999999,0.4,0.6300000000000001,0.7170074875156094,0.8969151119900995,2.0,3-6,middle,False,0.18181818181818182,7.0,14.29,0.9522552930346733,0.20168009600548603,0.6543698477513227,1.0,0.2564996405288197,0.2564996405288197,0.1614525159390085,0.09504712458981118,9.504712458981118,,1.0,5.0,-1.0,-1.0
10294002,6,R6 Ladbrokes Top 2/3/4 Betting Hcp,265,Cairns,Australia,Horses - Aus/NZ,,Fast,1250,Heavy (9),2026-03-26T03:56:00+00:00,8,8,1180930602,1,Valenki,2,Michael J Murphy,O Chillemi,Tolga,62.0,6,g,16.0,93.0,93.0,23.68,57.89,181840.0,38.0,9.0,6.0,7.0,22.0,5.0,15.0,3.0,1.0,1.0,2.0,1.0,9.0,3.0,6.0,1.0,5.0,1.0,1.0,1.0,1162x1,1162x1,Backmarker,6,3,5,2.3333333333333335,1.0,3.0,2.2,0.6,0.8,1.7,0.2,1.8,4.6499999999999995,4,3,1,14.0,1.0,8.0,2.0,5.0,6.0,10.0,1.0,6.0,1.0,8.0,3.0,14.0,12.0,11.0,10.0,12.0,10.0,FLUC2,3,P,finished,0,1,False,True,8,8,1.0,True,True,93.0,0.5632478632478632,0.8464743589743589,0.7044871794871794,0.4,0.81,0.6393528380186053,0.48023158710676217,5.0,9-12,sprint,False,0.25,0.0,,0.6602485424976987,0.09938282187553575,0.6063958692953674,1.0,0.17430824340368406,0.17430824340368406,0.08116011960884048,0.09314812379484358,9.314812379484358,2.0,1.0,10.0,-1.0,-1.0
10298437,7,R7 Vtr Medical (Bm62),310,Cranbourne,Australia,Horses - Aus/NZ,,Normal,1500,Soft (6),2026-03-27T09:45:00+00:00,13,8,1181257386,4,Hollerasaurous,2,Luke Currie,"Ben, Will & Jd Hayes",Pakenham 3,60.0,3,g,9.0,99.0,99.0,100.0,100.0,23375.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1,Backmarker,2,2,2,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,3.2,1,0,0,19.0,1.0,12.0,1.0,6.0,,,,,,,,,6.0,9.0,9.5,,9.5,FLUC2,7,L,finished,0,0,False,True,8,8,1.0,True,True,99.0,0.19999999999999998,0.7200000000000001,0.7849999999999999,0.4,0.9850000000000001,0.7170074875156094,0.9019023563720615,5.0,9-12,middle,False,0.25,0.0,,0.8853482663393679,0.10476688893500681,0.6718370647488922,1.0,0.22701587321023198,0.22701587321023198,0.08572488866897576,0.14129098454125621,14.129098454125621,,1.0,9.5,-1.0,-1.0
10301794,6,R6 No 1 Car Wash Hcp (62),584,Sale,Australia,Horses - Aus/NZ,,Fast,1000,Soft (6),2026-03-29T05:00:00+00:00,10,7,1181611067,6,Intriguing State,4,Thomas Stockdale,Kasey Wilson,Pakenham,58.0,7,g,76.0,96.0,96.0,12.5,50.0,29880.0,8.0,1.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,5.0,1.0,12236x,12236x,Pace,6,1,4,3.5,1.0,3.6666666666666665,2.8,0.2,0.8,3.216666666666667,0.5,2.1999999999999997,5.133333333333334,4,0,3,160.0,6.0,13.0,3.0,10.0,2.0,11.0,2.0,12.0,1.0,11.0,7.0,11.0,9.5,9.0,8.5,9.0,8.5,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,96.0,0.2583333333333333,0.7445202020202021,0.5649981962481962,0.2222222222222222,0.7550000000000001,0.08428571430518568,0.3806097104365694,4.0,6-9,sprint,False,0.25,0.0,,0.7869131635471004,0.11743528201611521,0.5107454342596042,2.0,0.18874054527376802,0.18874054527376802,0.09733356301792209,0.09140698225584593,9.140698225584593,0.5,1.0,8.5,-1.0,-1.0
10319314,8,R8 Happy & Safe Easter From Mtc Hcp (55),458,Mackay,Australia,Horses - Aus/NZ,,Fast,1560,Good (4),2026-04-02T06:20:00+00:00,9,9,1183569793,5,Mr Sugar Daddy,6,Nathan Thomas,Gareth Smith,Townsville,58.0,3,g,76.0,97.0,97.0,12.5,37.5,22790.0,8.0,1.0,1.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,1.0,443217,443217,Pace,6,1,3,3.5,1.0,3.3333333333333335,3.4,0.2,0.6,2.5,0.5,2.433333333333333,4.766666666666667,0,1,2,18.0,7.0,9.0,1.0,9.0,2.0,11.0,3.0,13.0,4.0,13.0,4.0,11.0,5.5,9.5,10.0,,10.0,FLUC2,9,L,finished,0,0,False,True,9,9,1.0,True,True,97.0,0.18000000000000002,0.6658333333333334,0.49689102564102566,0.2222222222222222,0.7316666666666667,0.6506211601000732,0.3327696487831332,6.0,9-12,middle,False,0.25,0.0,,0.8303313899969316,0.09938282187553575,0.5253605772759845,2.0,0.18005123559196434,0.18005123559196434,0.08068784314464106,0.09936339244732328,9.936339244732329,,1.0,10.0,-1.0,-1.0
10323160,4,R4 Asahi Super Dry (Bm68),580,Rosehill,Australia,Horses - Aus/NZ,,Fast,2000,Soft (6),2026-04-06T04:25:00+00:00,8,7,1184045395,4,Dolce Dior,7,Tom Sherry,Peter Snowden,Randwick,57.0,4,m,100.0,94.0,94.0,20.0,40.0,86525.0,15.0,3.0,2.0,1.0,10.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,5.0,2.0,1x1325,1x1325,Leader,6,2,4,2.8333333333333335,1.0,3.3333333333333335,3.2,0.2,0.6,4.333333333333333,0.4,4.0,7.0,1,1,3,24.0,5.0,12.0,2.0,10.0,3.0,10.0,1.0,9.0,5.0,7.0,1.0,9.0,6.0,6.5,6.0,6.5,6.0,FLUC2,3,P,finished,0,1,False,True,7,7,1.0,True,True,94.0,0.24666666666666667,0.7449494949494949,0.5393476571737441,0.3333333333333333,0.5800000000000001,0.6645378267667399,0.39166483297128313,3.0,6-9,staying,False,0.25,0.0,,0.7102638846271863,0.1675810046288359,0.50892999867089,1.0,0.2372578002762781,0.2372578002762781,0.13942127342666633,0.09783652684961178,9.783652684961178,0.5,1.0,6.0,-1.0,-1.0
10323203,3,R3 Warrack Concrete Mdn Plate,665,Warracknabeal,Australia,Horses - Aus/NZ,,Fast,1200,Good (3),2026-04-04T03:06:00+00:00,10,8,1184053848,10,Yes Chicci,2,Zac Moore,C Maher,Ballarat,57.0,3,f,75.0,100.0,100.0,0.0,0.0,2975.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47,47,Pace,2,0,0,5.5,4.0,5.5,5.5,0.0,0.0,3.5,3.5,3.5,6.1,2,0,2,20.0,7.0,9.0,4.0,11.0,,,,,,,,,3.0,8.0,7.5,8.0,7.5,FLUC2,1,W,finished,1,1,False,True,8,8,1.0,True,True,100.0,0.16666666666666666,0.38249999999999995,0.21432692307692305,0.25,0.47500000000000003,0.6632504685547486,0.12077838906106532,4.0,6-9,sprint,False,0.25,0.0,,0.9522552930346733,0.13348191325218584,0.4649140261999247,1.0,0.20767408941641707,0.20767408941641707,0.10847506518577907,0.099199024230638,9.919902423063801,0.5,1.0,7.5,6.5,6.5
10323205,7,R7 Emmetts Warracknabeal Cup,665,Warracknabeal,Australia,Horses - Aus/NZ,,Fast,1600,Good (3),2026-04-04T05:31:00+00:00,9,7,1184054039,4,Wild Imagination,3,Jack Hill,David Page,Murray Bridge,59.5,8,m,78.0,100.0,100.0,23.73,54.24,562812.0,59.0,14.0,12.0,6.0,39.0,12.0,18.0,2.0,2.0,0.0,18.0,3.0,0.0,0.0,8.0,1.0,8.0,0.0,1.0,1.0,117023,117023,Pace,6,2,4,4.0,1.0,5.0,4.6,0.2,0.6,2.316666666666667,0.4,3.0666666666666664,15.133333333333333,1,0,6,50.0,3.0,11.0,2.0,13.0,10.0,12.0,7.0,15.0,1.0,12.0,1.0,7.0,5.0,8.5,8.0,,8.0,FLUC2,7,L,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.2662004662004662,0.7435822510822511,0.5292911255411256,0.4,0.6733333333333335,0.25720036011985387,0.4846956997559246,5.0,6-9,middle,False,0.25,0.0,,0.9522552930346733,0.12495714040802332,0.5694074967418283,2.0,0.22668007003205531,0.22668007003205531,0.11477869467366843,0.11190137535838689,11.190137535838689,,1.0,8.0,-1.0,-1.0
10323516,5,R5 Cup Day Members & Sponsors Luncheon In The Pavilion (Div 2) Hcp (58),199,Alice Springs,Australia,Horses - Aus/NZ,,Fast,1400,Good,2026-04-04T05:12:00+00:00,7,7,1184080327,2,Bodmin Boy,5,Jessie Philpot,Ray Viney,Alice Springs,59.5,6,g,3.0,100.0,100.0,9.09,45.45,89345.0,33.0,3.0,8.0,4.0,31.0,3.0,2.0,0.0,0.0,0.0,8.0,1.0,28.0,3.0,5.0,0.0,5.0,0.0,11.0,1.0,x24135,x24135,Backmarker,6,1,3,3.1666666666666665,1.0,3.0,3.0,0.2,0.6,3.9,0.2,3.8666666666666667,6.666666666666667,2,0,6,14.0,5.0,6.0,3.0,5.0,1.0,4.0,4.0,8.0,2.0,6.0,4.0,7.0,3.3,5.5,5.0,,5.0,FLUC2,5,L,finished,0,0,False,True,7,7,1.0,True,True,100.0,0.13711917562724016,0.5071428571428571,0.42032142857142857,0.13333333333333333,0.6033333333333333,0.5999083935741608,0.3675877635107261,3.0,3-6,middle,False,0.13333333333333333,11.0,9.09,0.9522552930346733,0.20168009600548603,0.5127518230478856,1.0,0.2596666616851411,0.2596666616851411,0.1645438128266185,0.09512284885852257,9.512284885852257,,1.0,5.0,-1.0,-1.0
